ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value
2021S05075350030.00,5350030.00,5350030.00,6926.0,3637.0,3265.0,76500.0,67000.0,0.625544267053701,1290.0,2155.0,735000.0,16680.0,2140.0,1390.0,735000.0
2021S05075350031.00,5350031.00,5350031.00,5871.0,3263.0,2845.0,52000.0,48800.0,0.8089887640449438,510.0,2160.0,650000.0,11040.0,2000.0,920.0,650000.0
2021S05075350032.00,5350032.00,5350032.00,6042.0,4010.0,3320.0,41600.0,38800.0,0.8303571428571429,570.0,2790.0,1000000.0,12840.0,2160.0,1070.0,1000000.0
2021S05075350033.00,5350033.00,5350033.00,5515.0,3557.0,3125.0,36400.0,34800.0,0.8314424635332253,520.0,2565.0,900000.0,9600.0,1760.0,800.0,900000.0
2021S05075350034.01,5350034.01,5350034.01,5337.0,4071.0,3155.0,62400.0,56000.0,0.684887459807074,985.0,2130.0,800000.0,19680.0,1640.0,1640.0,800000.0
2021S05075350034.02,5350034.02,5350034.02,7992.0,5993.0,4895.0,61600.0,54800.0,0.6957403651115619,1495.0,3430.0,700000.0,20640.0,1880.0,1720.0,700000.0
2021S05075350035.00,5350035.00,5350035.00,10506.0,7669.0,6145.0,66000.0,58400.0,0.6979591836734694,1850.0,4275.0,750000.0,24000.0,1490.0,2000.0,750000.0
2021S05075350036.00,5350036.00,5350036.00,5685.0,3909.0,3400.0,65500.0,58000.0,0.6773722627737226,1100.0,2320.0,700000.0,20400.0,1760.0,1700.0,700000.0
2021S05075350037.00,5350037.00,5350037.00,4802.0,2939.0,2355.0,61200.0,55600.0,0.7237687366167024,640.0,1690.0,1000000.0,19200.0,1430.0,1600.0,1000000.0
2021S05075350038.00,5350038.00,5350038.00,3605.0,2046.0,1725.0,51600.0,47600.0,0.6435045317220544,585.0,1065.0,1000000.0,17160.0,1400.0,1430.0,1000000.0
2021S05075350039.00,5350039.00,5350039.00,4505.0,2279.0,2045.0,63600.0,57600.0,0.6824644549763034,670.0,1440.0,800000.0,13800.0,1940.0,1150.0,800000.0
2021S05075350040.00,5350040.00,5350040.00,4274.0,1930.0,1740.0,90000.0,79000.0,0.3861671469740634,1065.0,670.0,1390000.0,18840.0,1580.0,1570.0,1390000.0
2021S05075350041.00,5350041.00,5350041.00,3324.0,1632.0,1480.0,97000.0,84000.0,0.40540540540540543,885.0,600.0,1290000.0,22800.0,1580.0,1900.0,1290000.0
2021S05075350042.00,5350042.00,5350042.00,4423.0,2179.0,1960.0,86000.0,75000.0,0.5038167938931297,970.0,990.0,1500000.0,18600.0,1020.0,1550.0,1500000.0
2021S05075350043.00,5350043.00,5350043.00,3670.0,1874.0,1665.0,96000.0,83000.0,0.46987951807228917,885.0,780.0,1400000.0,21600.0,1740.0,1800.0,1400000.0
2021S05075350044.01,5350044.01,5350044.01,5016.0,2629.0,2415.0,95000.0,80000.0,0.5429769392033543,1090.0,1295.0,1200000.0,22320.0,1980.0,1860.0,1200000.0
2021S05075350044.02,5350044.02,5350044.02,4255.0,2994.0,2705.0,80000.0,69000.0,0.634508348794063,985.0,1710.0,600000.0,22800.0,2120.0,1900.0,600000.0
2021S05075350045.00,5350045.00,5350045.00,3247.0,1601.0,1455.0,85000.0,73500.0,0.6317567567567568,545.0,935.0,1200000.0,18000.0,1680.0,1500.0,1200000.0
2021S05075350046.00,5350046.00,5350046.00,3151.0,1474.0,1320.0,83000.0,74500.0,0.4344569288389513,755.0,580.0,1100000.0,16200.0,1880.0,1350.0,1100000.0
2021S05075350047.02,5350047.02,5350047.02,3511.0,2046.0,1775.0,54400.0,49600.0,0.7563739376770539,430.0,1335.0,1010000.0,12600.0,1960.0,1050.0,1010000.0
2021S05075350047.03,5350047.03,5350047.03,1014.0,575.0,550.0,115000.0,94000.0,0.415929203539823,325.0,235.0,940000.0,26400.0,2380.0,2200.0,940000.0
2021S05075350047.04,5350047.04,5350047.04,2773.0,1198.0,1125.0,114000.0,96000.0,0.3744493392070485,710.0,425.0,1500000.0,19440.0,1410.0,1620.0,1500000.0
2021S05075350048.00,5350048.00,5350048.00,3353.0,1630.0,1470.0,93000.0,79500.0,0.5257731958762887,690.0,765.0,1500000.0,18000.0,2220.0,1500.0,1500000.0
2021S05075350049.00,5350049.00,5350049.00,3351.0,1477.0,1365.0,106000.0,90000.0,0.5129151291512916,655.0,695.0,1600000.0,17760.0,2280.0,1480.0,1600000.0
2021S05075350050.01,5350050.01,5350050.01,8648.0,4533.0,4235.0,103000.0,86000.0,0.26595744680851063,3105.0,1125.0,755000.0,23040.0,1740.0,1920.0,755000.0
2021S05075350050.03,5350050.03,5350050.03,1085.0,607.0,570.0,106000.0,89000.0,0.20512820512820512,465.0,120.0,800000.0,21360.0,2300.0,1780.0,800000.0
2021S05075350050.04,5350050.04,5350050.04,4907.0,2300.0,2145.0,90000.0,77500.0,0.5128205128205128,1040.0,1100.0,1500000.0,14520.0,1480.0,1210.0,1500000.0
2021S05075350051.00,5350051.00,5350051.00,4979.0,2376.0,2135.0,102000.0,88000.0,0.5433255269320844,975.0,1160.0,2000000.0,18000.0,2380.0,1500.0,2000000.0
2021S05075350052.00,5350052.00,5350052.00,4074.0,2022.0,1860.0,104000.0,87000.0,0.46648793565683644,1000.0,870.0,1200000.0,19920.0,2000.0,1660.0,1200000.0
2021S05075350053.00,5350053.00,5350053.00,5823.0,2892.0,2640.0,84000.0,73500.0,0.4680451127819549,1415.0,1245.0,1000000.0,17520.0,1820.0,1460.0,1000000.0
2021S05075350054.00,5350054.00,5350054.00,5453.0,2948.0,2625.0,72500.0,64000.0,0.7049808429118773,775.0,1840.0,1400000.0,18000.0,1700.0,1500.0,1400000.0
2021S05075350055.00,5350055.00,5350055.00,2691.0,1442.0,1300.0,87000.0,75000.0,0.6106870229007634,510.0,800.0,1500000.0,20640.0,1380.0,1720.0,1500000.0
2021S05075350056.00,5350056.00,5350056.00,4436.0,2200.0,1960.0,94000.0,81000.0,0.5166240409207161,945.0,1010.0,1500000.0,21600.0,1440.0,1800.0,1500000.0
2021S05075350057.00,5350057.00,5350057.00,2287.0,1249.0,1085.0,84000.0,74000.0,0.6233183856502242,420.0,695.0,1600000.0,20400.0,1560.0,1700.0,1600000.0
2021S05075350058.00,5350058.00,5350058.00,3757.0,2048.0,1835.0,85000.0,73500.0,0.6166666666666667,690.0,1110.0,1600000.0,21120.0,1960.0,1760.0,1600000.0
2021S05075350059.00,5350059.00,5350059.00,3843.0,1639.0,1400.0,96000.0,84000.0,0.534965034965035,655.0,765.0,1500000.0,23520.0,1080.0,1960.0,1500000.0
2021S05075350060.00,5350060.00,5350060.00,2550.0,1665.0,1360.0,80000.0,69500.0,0.5601503759398496,590.0,745.0,1000000.0,20880.0,1340.0,1740.0,1000000.0
2021S05075350061.00,5350061.00,5350061.00,1202.0,533.0,480.0,44400.0,41600.0,0.9587628865979382,15.0,465.0,1300000.0,13440.0,,1120.0,
2021S05075350062.01,5350062.01,5350062.01,4843.0,3148.0,2615.0,64000.0,56400.0,0.7863894139886578,565.0,2080.0,800000.0,23280.0,2000.0,1940.0,800000.0
2021S05075350062.03,5350062.03,5350062.03,4224.0,3208.0,2560.0,62400.0,56000.0,0.6646706586826348,840.0,1665.0,1000000.0,25920.0,2240.0,2160.0,1000000.0
2021S05075350062.04,5350062.04,5350062.04,8524.0,6535.0,5410.0,52800.0,48800.0,0.6675874769797422,1805.0,3625.0,700000.0,23760.0,1880.0,1980.0,700000.0
2021S05075350063.03,5350063.03,5350063.03,4869.0,3604.0,3185.0,70000.0,61200.0,0.6959876543209876,990.0,2255.0,755000.0,19920.0,2080.0,1660.0,755000.0
2021S05075350063.04,5350063.04,5350063.04,4778.0,3507.0,3110.0,53600.0,48400.0,0.7947122861586314,665.0,2555.0,720000.0,19200.0,2080.0,1600.0,720000.0
2021S05075350063.05,5350063.05,5350063.05,6551.0,5240.0,4250.0,60400.0,53600.0,0.6960667461263409,1270.0,2920.0,750000.0,22320.0,2020.0,1860.0,750000.0
2021S05075350063.06,5350063.06,5350063.06,6217.0,4628.0,4080.0,57200.0,50400.0,0.8407960199004975,635.0,3380.0,695000.0,18840.0,1860.0,1570.0,695000.0
2021S05075350064.00,5350064.00,5350064.00,4963.0,3372.0,2930.0,80000.0,68500.0,0.6908783783783784,915.0,2045.0,755000.0,20400.0,2100.0,1700.0,755000.0
2021S05075350065.01,5350065.01,5350065.01,2650.0,1872.0,1465.0,60800.0,54000.0,0.975609756097561,35.0,1400.0,665600.0,17400.0,,1450.0,
2021S05075350065.02,5350065.02,5350065.02,11120.0,5692.0,5135.0,50400.0,47200.0,0.9795520934761441,105.0,5030.0,448000.0,13680.0,1880.0,1140.0,448000.0
2021S05075350066.00,5350066.00,5350066.00,7062.0,4650.0,4195.0,67000.0,58800.0,0.6233766233766234,1595.0,2640.0,650000.0,16080.0,1760.0,1340.0,650000.0
2021S05075350067.00,5350067.00,5350067.00,1692.0,843.0,780.0,153000.0,123000.0,0.22727272727272727,600.0,175.0,1740000.0,26400.0,2200.0,2200.0,1740000.0
2021S05075350068.00,5350068.00,5350068.00,2451.0,1321.0,1230.0,101000.0,87000.0,0.497907949790795,600.0,595.0,1500000.0,13320.0,2520.0,1110.0,1500000.0
2021S05075350069.00,5350069.00,5350069.00,4847.0,1983.0,1830.0,135000.0,113000.0,0.26344086021505375,1370.0,490.0,1500000.0,16920.0,1840.0,1410.0,1500000.0
2021S05075350070.00,5350070.00,5350070.00,3302.0,1781.0,1665.0,83000.0,71000.0,0.6330275229357798,600.0,1035.0,1700000.0,17520.0,1510.0,1460.0,1700000.0
2021S05075350071.00,5350071.00,5350071.00,3342.0,1489.0,1410.0,109000.0,93000.0,0.36879432624113473,885.0,520.0,1600000.0,16560.0,1450.0,1380.0,1600000.0
2021S05075350072.01,5350072.01,5350072.01,4509.0,1973.0,1885.0,73000.0,67000.0,0.5517241379310345,845.0,1040.0,1200000.0,9600.0,1900.0,800.0,1200000.0
2021S05075350072.02,5350072.02,5350072.02,2985.0,1299.0,1225.0,106000.0,93000.0,0.3168724279835391,835.0,385.0,1100000.0,15000.0,1880.0,1250.0,1100000.0
2021S05075350073.00,5350073.00,5350073.00,2478.0,1068.0,995.0,94000.0,84000.0,0.3894230769230769,630.0,405.0,1200000.0,18240.0,1940.0,1520.0,1200000.0
2021S05075350074.00,5350074.00,5350074.00,3723.0,1683.0,1555.0,90000.0,79000.0,0.4375,900.0,700.0,1000000.0,15720.0,1920.0,1310.0,1000000.0
2021S05075350075.00,5350075.00,5350075.00,4014.0,1817.0,1735.0,89000.0,76500.0,0.4289940828402367,970.0,725.0,1000000.0,13080.0,1840.0,1090.0,1000000.0
2021S05075350076.00,5350076.00,5350076.00,4237.0,1870.0,1790.0,97000.0,83000.0,0.36797752808988765,1115.0,655.0,1000000.0,12120.0,1880.0,1010.0,1000000.0
2021S05075350077.00,5350077.00,5350077.00,4493.0,1923.0,1810.0,110000.0,94000.0,0.3561643835616438,1180.0,650.0,1200000.0,14160.0,2180.0,1180.0,1200000.0
2021S05075350078.00,5350078.00,5350078.00,6282.0,3121.0,2935.0,87000.0,76000.0,0.49220103986135183,1465.0,1420.0,1100000.0,13200.0,2060.0,1100.0,1100000.0
2021S05075350079.00,5350079.00,5350079.00,7424.0,2997.0,2875.0,126000.0,104000.0,0.2564102564102564,2170.0,750.0,1000000.0,13680.0,2120.0,1140.0,1000000.0
2021S05075350080.01,5350080.01,5350080.01,3707.0,1717.0,1585.0,93000.0,81000.0,0.4233128834355828,950.0,690.0,1000000.0,15480.0,2060.0,1290.0,1000000.0
2021S05075350080.02,5350080.02,5350080.02,4642.0,2349.0,2110.0,63600.0,57600.0,0.7046004842615012,605.0,1455.0,730000.0,15000.0,1920.0,1250.0,730000.0
2021S05075350081.00,5350081.00,5350081.00,2848.0,1154.0,1090.0,112000.0,96000.0,0.25471698113207547,790.0,270.0,1000000.0,17760.0,1960.0,1480.0,1000000.0
2021S05075350082.00,5350082.00,5350082.00,2647.0,1083.0,1020.0,115000.0,99000.0,0.3192488262910798,730.0,340.0,1200000.0,16200.0,1450.0,1350.0,1200000.0
2021S05075350083.00,5350083.00,5350083.00,3869.0,1921.0,1795.0,76500.0,67000.0,0.46218487394957986,960.0,825.0,1200000.0,10200.0,1220.0,850.0,1200000.0
2021S05075350084.00,5350084.00,5350084.00,3552.0,1558.0,1465.0,118000.0,99000.0,0.33666666666666667,995.0,505.0,1600000.0,15360.0,1450.0,1280.0,1600000.0
2021S05075350085.00,5350085.00,5350085.00,4160.0,2347.0,2180.0,76000.0,65000.0,0.6503496503496503,750.0,1395.0,1500000.0,17160.0,1410.0,1430.0,1500000.0
2021S05075350086.00,5350086.00,5350086.00,2528.0,957.0,900.0,278000.0,206000.0,0.12643678160919541,760.0,110.0,4000000.0,34560.0,2840.0,2880.0,4000000.0
2021S05075350087.00,5350087.00,5350087.00,4814.0,2608.0,2375.0,151000.0,117000.0,0.31069958847736623,1680.0,755.0,2500000.0,24720.0,2200.0,2060.0,2500000.0
2021S05075350088.00,5350088.00,5350088.00,3127.0,2129.0,1865.0,90000.0,76000.0,0.4822888283378747,950.0,885.0,1000000.0,22800.0,1940.0,1900.0,1000000.0
2021S05075350089.00,5350089.00,5350089.00,5349.0,4313.0,3220.0,84000.0,70500.0,0.4878836833602585,1585.0,1510.0,1200000.0,25440.0,2500.0,2120.0,1200000.0
2021S05075350090.00,5350090.00,5350090.00,4020.0,2516.0,2245.0,95000.0,79500.0,0.45052631578947366,1300.0,1070.0,1250000.0,19920.0,1900.0,1660.0,1250000.0
2021S05075350091.01,5350091.01,5350091.01,5739.0,3901.0,3245.0,82000.0,70000.0,0.6574500768049155,1115.0,2140.0,2000000.0,21600.0,2440.0,1800.0,2000000.0
2021S05075350091.02,5350091.02,5350091.02,3421.0,2260.0,1920.0,68500.0,59600.0,0.7191601049868767,540.0,1370.0,1900000.0,16680.0,2200.0,1390.0,1900000.0
2021S05075350092.00,5350092.00,5350092.00,6818.0,4125.0,3475.0,84000.0,72500.0,0.733142037302726,930.0,2555.0,2000000.0,19680.0,1720.0,1640.0,2000000.0
2021S05075350093.00,5350093.00,5350093.00,5358.0,2481.0,2220.0,102000.0,88000.0,0.45701357466063347,1205.0,1010.0,1400000.0,20880.0,1290.0,1740.0,1400000.0
2021S05075350094.00,5350094.00,5350094.00,4699.0,2141.0,1960.0,90000.0,78500.0,0.455,1085.0,910.0,1300000.0,18000.0,1620.0,1500.0,1300000.0
2021S05075350095.00,5350095.00,5350095.00,2913.0,1401.0,1270.0,88000.0,77000.0,0.4534412955465587,675.0,560.0,1200000.0,17160.0,1180.0,1430.0,1200000.0
2021S05075350096.01,5350096.01,5350096.01,1610.0,716.0,650.0,93000.0,80000.0,0.41353383458646614,385.0,275.0,1100000.0,15600.0,1250.0,1300.0,1100000.0
2021S05075350096.02,5350096.02,5350096.02,3156.0,1557.0,1380.0,85000.0,74000.0,0.46808510638297873,750.0,660.0,1250000.0,19200.0,1620.0,1600.0,1250000.0
2021S05075350097.01,5350097.01,5350097.01,3929.0,1710.0,1515.0,81000.0,72000.0,0.5245901639344263,720.0,800.0,1200000.0,15600.0,1400.0,1300.0,1200000.0
2021S05075350097.03,5350097.03,5350097.03,2078.0,1370.0,1210.0,54800.0,48400.0,0.6446280991735537,425.0,780.0,600000.0,14400.0,1880.0,1200.0,600000.0
2021S05075350097.04,5350097.04,5350097.04,5031.0,2481.0,2285.0,83000.0,73000.0,0.5376106194690266,1050.0,1215.0,900000.0,19680.0,1720.0,1640.0,900000.0
2021S05075350098.00,5350098.00,5350098.00,6976.0,3231.0,2995.0,91000.0,79000.0,0.47333333333333333,1580.0,1420.0,1000000.0,15000.0,2100.0,1250.0,1000000.0
2021S05075350099.00,5350099.00,5350099.00,6282.0,3371.0,3095.0,74500.0,65000.0,0.6461038961038961,1085.0,1990.0,1300000.0,15600.0,2040.0,1300.0,1300000.0
2021S05075350100.00,5350100.00,5350100.00,2961.0,1552.0,1440.0,89000.0,76000.0,0.3568904593639576,910.0,505.0,750000.0,19200.0,1760.0,1600.0,750000.0
2021S05075350101.00,5350101.00,5350101.00,3246.0,1653.0,1505.0,91000.0,77000.0,0.6185897435897436,590.0,965.0,1400000.0,17400.0,2360.0,1450.0,1400000.0
2021S05075350102.02,5350102.02,5350102.02,4561.0,3199.0,2690.0,67000.0,58800.0,0.9547169811320755,125.0,2530.0,624000.0,20400.0,1780.0,1700.0,624000.0
2021S05075350102.03,5350102.03,5350102.03,3576.0,2173.0,2040.0,76000.0,65000.0,0.8813559322033898,245.0,1820.0,750000.0,20880.0,1820.0,1740.0,750000.0
2021S05075350102.04,5350102.04,5350102.04,706.0,311.0,290.0,110000.0,95000.0,0.5087719298245614,140.0,145.0,1800000.0,19920.0,3240.0,1660.0,1800000.0
2021S05075350102.05,5350102.05,5350102.05,842.0,358.0,340.0,114000.0,93000.0,0.35384615384615387,210.0,115.0,1500000.0,22560.0,1290.0,1880.0,1500000.0
2021S05075350103.00,5350103.00,5350103.00,6195.0,2777.0,2645.0,125000.0,104000.0,0.29182156133828996,1905.0,785.0,1350000.0,23040.0,1420.0,1920.0,1350000.0
2021S05075350104.00,5350104.00,5350104.00,5476.0,2135.0,2050.0,150000.0,123000.0,0.2589928057553957,1545.0,540.0,1510000.0,19200.0,1920.0,1600.0,1510000.0
2021S05075350105.00,5350105.00,5350105.00,4318.0,1921.0,1780.0,103000.0,87000.0,0.3626062322946176,1130.0,640.0,1200000.0,17640.0,1920.0,1470.0,1200000.0
2021S05075350106.00,5350106.00,5350106.00,3680.0,1427.0,1315.0,100000.0,87000.0,0.32558139534883723,870.0,420.0,900000.0,15840.0,2000.0,1320.0,900000.0
2021S05075350107.00,5350107.00,5350107.00,4851.0,1867.0,1735.0,99000.0,88000.0,0.27089337175792505,1260.0,470.0,900000.0,16920.0,1640.0,1410.0,900000.0
2021S05075350108.00,5350108.00,5350108.00,5829.0,2678.0,2460.0,68500.0,62000.0,0.5,1225.0,1230.0,900000.0,10800.0,1960.0,900.0,900000.0
2021S05075350109.00,5350109.00,5350109.00,5470.0,2382.0,2225.0,102000.0,88000.0,0.3972602739726027,1325.0,870.0,950000.0,20160.0,2020.0,1680.0,950000.0
2021S05075350110.00,5350110.00,5350110.00,3491.0,1544.0,1415.0,90000.0,78500.0,0.3568904593639576,910.0,505.0,1000000.0,15240.0,1800.0,1270.0,1000000.0
2021S05075350111.00,5350111.00,5350111.00,2442.0,950.0,905.0,101000.0,87000.0,0.2430939226519337,680.0,220.0,980000.0,18000.0,1430.0,1500.0,980000.0
2021S05075350112.00,5350112.00,5350112.00,4761.0,1995.0,1840.0,93000.0,81000.0,0.33062330623306235,1235.0,610.0,1000000.0,16800.0,1570.0,1400.0,1000000.0
2021S05075350113.00,5350113.00,5350113.00,2521.0,1189.0,1040.0,93000.0,82000.0,0.5497630331753555,480.0,580.0,1600000.0,17520.0,1430.0,1460.0,1600000.0
2021S05075350114.00,5350114.00,5350114.00,5164.0,2564.0,2330.0,79500.0,68000.0,0.5161290322580645,1125.0,1200.0,1300000.0,14520.0,1350.0,1210.0,1300000.0
2021S05075350115.00,5350115.00,5350115.00,4219.0,1737.0,1620.0,85000.0,76000.0,0.5045317220543807,815.0,835.0,1000000.0,15600.0,1480.0,1300.0,1000000.0
2021S05075350116.00,5350116.00,5350116.00,4445.0,1982.0,1835.0,93000.0,81000.0,0.45403899721448465,980.0,815.0,1350000.0,18360.0,1840.0,1530.0,1350000.0
2021S05075350117.00,5350117.00,5350117.00,2518.0,1416.0,1270.0,112000.0,93000.0,0.45098039215686275,705.0,575.0,1500000.0,18840.0,2200.0,1570.0,1500000.0
2021S05075350118.00,5350118.00,5350118.00,3995.0,2187.0,2020.0,104000.0,87000.0,0.6454767726161369,725.0,1320.0,2000000.0,27840.0,2380.0,2320.0,2000000.0
2021S05075350119.00,5350119.00,5350119.00,4856.0,2782.0,2460.0,102000.0,86000.0,0.5502008032128514,1115.0,1370.0,2000000.0,20400.0,2440.0,1700.0,2000000.0
2021S05075350120.00,5350120.00,5350120.00,1418.0,679.0,630.0,178000.0,139000.0,0.24390243902439024,465.0,150.0,2000000.0,17400.0,2400.0,1450.0,2000000.0
2021S05075350121.00,5350121.00,5350121.00,3183.0,2088.0,1760.0,114000.0,92000.0,0.4298245614035088,970.0,735.0,1460000.0,26400.0,2000.0,2200.0,1460000.0
2021S05075350122.00,5350122.00,5350122.00,6199.0,3791.0,3440.0,97000.0,81000.0,0.6054519368723099,1375.0,2110.0,1800000.0,20640.0,2060.0,1720.0,1800000.0
2021S05075350123.00,5350123.00,5350123.00,2377.0,1484.0,1400.0,70000.0,59600.0,0.9714285714285714,45.0,1360.0,600000.0,18480.0,1350.0,1540.0,600000.0
2021S05075350124.00,5350124.00,5350124.00,5529.0,3605.0,3200.0,92000.0,76500.0,0.676056338028169,1035.0,2160.0,1500000.0,22080.0,2280.0,1840.0,1500000.0
2021S05075350125.00,5350125.00,5350125.00,4270.0,1610.0,1540.0,258000.0,194000.0,0.18122977346278318,1270.0,280.0,2800000.0,23280.0,2020.0,1940.0,2800000.0
2021S05075350126.00,5350126.00,5350126.00,4164.0,1736.0,1675.0,144000.0,116000.0,0.3020527859237537,1185.0,515.0,1500000.0,18240.0,2240.0,1520.0,1500000.0
2021S05075350127.00,5350127.00,5350127.00,5293.0,2246.0,2130.0,134000.0,109000.0,0.33651551312649164,1390.0,705.0,1510000.0,18000.0,1920.0,1500.0,1510000.0
2021S05075350128.02,5350128.02,5350128.02,12611.0,8109.0,6895.0,82000.0,69500.0,0.6736765772298767,2240.0,4645.0,800000.0,22320.0,1980.0,1860.0,800000.0
2021S05075350128.04,5350128.04,5350128.04,4772.0,3145.0,2935.0,80000.0,69000.0,0.5742904841402338,1270.0,1720.0,725000.0,18480.0,1840.0,1540.0,725000.0
2021S05075350128.05,5350128.05,5350128.05,1127.0,519.0,480.0,102000.0,85000.0,0.5408163265306123,225.0,265.0,1510000.0,23280.0,1800.0,1940.0,1510000.0
2021S05075350128.06,5350128.06,5350128.06,4870.0,3114.0,2865.0,73500.0,62800.0,0.9023090586145648,275.0,2540.0,750000.0,19680.0,1090.0,1640.0,750000.0
2021S05075350129.00,5350129.00,5350129.00,5642.0,2780.0,2565.0,110000.0,91000.0,0.5623762376237624,1105.0,1420.0,2000000.0,21120.0,1820.0,1760.0,2000000.0
2021S05075350130.00,5350130.00,5350130.00,3355.0,1349.0,1255.0,196000.0,147000.0,0.31048387096774194,860.0,385.0,4080000.0,22560.0,2840.0,1880.0,4080000.0
2021S05075350131.00,5350131.00,5350131.00,5258.0,2503.0,2330.0,118000.0,96000.0,0.42951541850220265,1290.0,975.0,3000000.0,19680.0,2260.0,1640.0,3000000.0
2021S05075350132.00,5350132.00,5350132.00,5350.0,2127.0,2010.0,119000.0,101000.0,0.475,1045.0,950.0,2400000.0,17040.0,1640.0,1420.0,2400000.0
2021S05075350133.00,5350133.00,5350133.00,7082.0,3441.0,3235.0,77500.0,68500.0,0.7569230769230769,790.0,2460.0,2000000.0,18240.0,1760.0,1520.0,2000000.0
2021S05075350134.00,5350134.00,5350134.00,2911.0,1070.0,1020.0,170000.0,136000.0,0.28365384615384615,750.0,295.0,1900000.0,24240.0,1550.0,2020.0,1900000.0
2021S05075350135.00,5350135.00,5350135.00,6782.0,3909.0,3435.0,82000.0,70500.0,0.6757925072046109,1125.0,2345.0,1600000.0,19440.0,1880.0,1620.0,1600000.0
2021S05075350136.01,5350136.01,5350136.01,7267.0,4719.0,4265.0,70000.0,61200.0,0.8962472406181016,470.0,4060.0,800000.0,19920.0,2060.0,1660.0,800000.0
2021S05075350136.02,5350136.02,5350136.02,8740.0,6747.0,5170.0,70000.0,60800.0,0.7395301327885597,1280.0,3620.0,700000.0,21840.0,2100.0,1820.0,700000.0
2021S05075350137.00,5350137.00,5350137.00,6916.0,3639.0,3370.0,89000.0,77000.0,0.5940740740740741,1370.0,2005.0,1510000.0,18120.0,1460.0,1510.0,1510000.0
2021S05075350138.00,5350138.00,5350138.00,3010.0,1218.0,1135.0,194000.0,145000.0,0.31140350877192985,785.0,355.0,3000000.0,18000.0,2300.0,1500.0,3000000.0
2021S05075350139.01,5350139.01,5350139.01,4316.0,2091.0,1965.0,112000.0,93000.0,0.43112244897959184,1110.0,845.0,1900000.0,22320.0,1740.0,1860.0,1900000.0
2021S05075350139.02,5350139.02,5350139.02,2440.0,945.0,885.0,198000.0,154000.0,0.23699421965317918,655.0,205.0,2500000.0,16800.0,2320.0,1400.0,2500000.0
2021S05075350140.00,5350140.00,5350140.00,2341.0,835.0,785.0,286000.0,214000.0,0.16025641025641027,660.0,125.0,3000000.0,25920.0,1860.0,2160.0,3000000.0
2021S05075350141.01,5350141.01,5350141.01,4493.0,1734.0,1660.0,168000.0,137000.0,0.22287390029325513,1325.0,380.0,1700000.0,20400.0,1620.0,1700.0,1700000.0
2021S05075350141.02,5350141.02,5350141.02,4653.0,1687.0,1620.0,188000.0,151000.0,0.15286624203821655,1330.0,240.0,1800000.0,20400.0,2160.0,1700.0,1800000.0
2021S05075350142.00,5350142.00,5350142.00,5589.0,2316.0,2175.0,151000.0,122000.0,0.33638443935926776,1445.0,735.0,1900000.0,19440.0,1660.0,1620.0,1900000.0
2021S05075350150.00,5350150.00,5350150.00,4210.0,1659.0,1590.0,164000.0,132000.0,0.22151898734177214,1230.0,350.0,1700000.0,16560.0,1680.0,1380.0,1700000.0
2021S05075350151.00,5350151.00,5350151.00,3756.0,1580.0,1520.0,66000.0,61200.0,0.6013071895424836,610.0,920.0,1000000.0,12360.0,1880.0,1030.0,1000000.0
2021S05075350152.00,5350152.00,5350152.00,4653.0,1847.0,1785.0,130000.0,108000.0,0.1742857142857143,1445.0,305.0,1200000.0,19440.0,1660.0,1620.0,1200000.0
2021S05075350153.00,5350153.00,5350153.00,4460.0,1761.0,1675.0,88000.0,77500.0,0.24924924924924924,1255.0,415.0,850000.0,14400.0,1510.0,1200.0,850000.0
2021S05075350154.00,5350154.00,5350154.00,6192.0,2905.0,2770.0,75000.0,66500.0,0.2823741007194245,2000.0,785.0,750000.0,15600.0,1310.0,1300.0,750000.0
2021S05075350155.00,5350155.00,5350155.00,3080.0,1317.0,1240.0,59600.0,54000.0,0.4767932489451477,610.0,565.0,870000.0,8160.0,1580.0,680.0,870000.0
2021S05075350156.01,5350156.01,5350156.01,5700.0,2373.0,2290.0,55200.0,52000.0,0.7457264957264957,590.0,1745.0,850000.0,12840.0,1600.0,1070.0,850000.0
2021S05075350156.02,5350156.02,5350156.02,2810.0,1120.0,1060.0,78000.0,69000.0,0.4186046511627907,620.0,450.0,850000.0,12480.0,1740.0,1040.0,850000.0
2021S05075350157.00,5350157.00,5350157.00,2716.0,1117.0,1035.0,72000.0,66500.0,0.5373134328358209,470.0,540.0,755000.0,15360.0,1510.0,1280.0,755000.0
2021S05075350158.00,5350158.00,5350158.00,3036.0,1421.0,1320.0,57600.0,53200.0,0.5925925925925926,555.0,800.0,755000.0,13560.0,1400.0,1130.0,755000.0
2021S05075350159.01,5350159.01,5350159.01,3506.0,1403.0,1275.0,83000.0,75000.0,0.32510288065843623,815.0,395.0,900000.0,15480.0,1050.0,1290.0,900000.0
2021S05075350159.02,5350159.02,5350159.02,4865.0,1899.0,1785.0,88000.0,78000.0,0.32231404958677684,1230.0,585.0,900000.0,16200.0,1190.0,1350.0,900000.0
2021S05075350160.00,5350160.00,5350160.00,3152.0,1235.0,1150.0,89000.0,77500.0,0.31277533039647576,780.0,355.0,950000.0,15600.0,1700.0,1300.0,950000.0
