ctuid,near_subway_500m,near_rapid_500m,n_subway_stops_800m,n_rapid_stops_800m,n_all_stops_800m,dist_nearest_subway_m,dist_nearest_rapid_m,n_subway_stops_800m_norm,n_rapid_stops_800m_norm,n_all_stops_800m_norm,transit_indicator
2021S05075350308.07,1,1,2,2,11,164.8288053182022,164.8288053182022,0.13333333333333333,0.034482758620689655,0.12222222222222222,0.034482758620689655
2021S05075350210.03,0,1,0,11,41,2632.6849107911366,293.0528596866658,0.0,0.1896551724137931,0.45555555555555555,0.1896551724137931
2021S05075350210.04,0,1,0,9,23,2726.110092392263,310.92734309735266,0.0,0.15517241379310345,0.25555555555555554,0.15517241379310345
2021S05075350062.03,1,1,15,32,84,268.1301362143588,96.57258272755688,1.0,0.5517241379310345,0.9333333333333333,0.5517241379310345
2021S05075350062.04,1,1,10,30,77,226.8246295723565,163.02218420617353,0.6666666666666666,0.5172413793103449,0.8555555555555555,0.5172413793103449
2021S05075350017.01,0,1,0,26,50,1827.1501070452362,123.36073636348986,0.0,0.4482758620689655,0.5555555555555556,0.4482758620689655
2021S05075350017.02,0,1,0,16,54,971.5979645412598,485.0897964579128,0.0,0.27586206896551724,0.6,0.27586206896551724
2021S05075350805.22,0,0,0,0,0,26795.525142232793,26795.525142232793,0.0,0.0,0.0,0.0
2021S05075350805.23,0,0,0,0,0,25954.458063094215,25954.458063094215,0.0,0.0,0.0,0.0
2021S05075350805.24,0,0,0,0,0,24733.278424111697,24733.278424111697,0.0,0.0,0.0,0.0
2021S05075350805.25,0,0,0,0,0,23136.90737776777,23136.90737776777,0.0,0.0,0.0,0.0
2021S05075350805.26,0,0,0,0,0,27851.573748699797,27851.573748699797,0.0,0.0,0.0,0.0
2021S05075350805.27,0,0,0,0,0,26705.862573489358,26705.862573489358,0.0,0.0,0.0,0.0
2021S05075350593.01,0,0,0,0,0,51912.01518312456,51268.50093966747,0.0,0.0,0.0,0.0
2021S05075350593.02,0,0,0,0,0,45224.50940357334,43818.78239882274,0.0,0.0,0.0,0.0
2021S05075350593.03,0,0,0,0,0,49551.116671183176,46977.388413885856,0.0,0.0,0.0,0.0
2021S05075350593.04,0,0,0,0,0,46692.82822855335,44263.03799155972,0.0,0.0,0.0,0.0
