ctuid,ct_code,GEO_NAME,population_2021,total_private_dwellings,total_households,median_household_income,median_aftertax_income,renter_share,owner_households,renter_households,home_price,annual_rent,median_monthly_shelter_owned,median_monthly_shelter_rented,median_dwelling_value,population_2016,occupied_dwellings_2016,median_household_income_2016,renter_share_2016,home_price_2016,annual_rent_2016,units_2021,units_2016,delta_units,income_growth,rent_growth,home_price_growth,renter_share_change,dev_occurred
2021S05075350063.06,5350063.06,5350063.06,6217.0,4628.0,4080.0,57200.0,50400.0,0.8407960199004975,635.0,3380.0,695000.0,18840.0,1860.0,1570.0,695000.0,5171.0,3519.0,50979.0,0.8463726884779517,448657.0,15036.0,4628.0,3519.0,1109.0,0.12203064006747877,0.2529928172386273,0.5490675504895722,-0.005576668577454202,1
2021S05075350064.00,5350064.00,5350064.00,4963.0,3372.0,2930.0,80000.0,68500.0,0.6908783783783784,915.0,2045.0,755000.0,20400.0,2100.0,1700.0,755000.0,4311.0,2683.0,57813.0,0.6679174484052532,500665.0,15312.0,3372.0,2683.0,689.0,0.38377181602753707,0.3322884012539185,0.5079943674912366,0.022960929973125155,1
2021S05075350065.01,5350065.01,5350065.01,2650.0,1872.0,1465.0,60800.0,54000.0,0.975609756097561,35.0,1400.0,665600.0,17400.0,,1450.0,,2483.0,1394.0,46108.0,0.9964664310954063,0.0,12828.0,1872.0,1394.0,478.0,0.31864318556432725,0.35640785781103834,665600.0,-0.02085667499784538,1
2021S05075350065.02,5350065.02,5350065.02,11120.0,5692.0,5135.0,50400.0,47200.0,0.9795520934761441,105.0,5030.0,448000.0,13680.0,1880.0,1140.0,448000.0,11821.0,5481.0,33556.0,0.9890510948905109,0.0,11784.0,5692.0,5481.0,211.0,0.5019668613660746,0.16089613034623218,448000.0,-0.00949900141436677,1
2021S05075350066.00,5350066.00,5350066.00,7062.0,4650.0,4195.0,67000.0,58800.0,0.6233766233766234,1595.0,2640.0,650000.0,16080.0,1760.0,1340.0,650000.0,7608.0,4425.0,51190.0,0.6262740656851642,399445.0,13332.0,4650.0,4425.0,225.0,0.30884938464543854,0.20612061206120613,0.627257820225563,-0.002897442308540832,1
2021S05075350067.00,5350067.00,5350067.00,1692.0,843.0,780.0,153000.0,123000.0,0.22727272727272727,600.0,175.0,1740000.0,26400.0,2200.0,2200.0,1740000.0,1694.0,814.0,125184.0,0.275,1002541.0,18348.0,843.0,814.0,29.0,0.22220092024539878,0.43884892086330934,0.7355898661501126,-0.04772727272727276,1
2021S05075350068.00,5350068.00,5350068.00,2451.0,1321.0,1230.0,101000.0,87000.0,0.497907949790795,600.0,595.0,1500000.0,13320.0,2520.0,1110.0,1500000.0,2367.0,1203.0,81664.0,0.491869918699187,1000085.0,12672.0,1321.0,1203.0,118.0,0.23677507836990597,0.05113636363636364,0.4998725108365789,0.006038031091607998,1
2021S05075350069.00,5350069.00,5350069.00,4847.0,1983.0,1830.0,135000.0,113000.0,0.26344086021505375,1370.0,490.0,1500000.0,16920.0,1840.0,1410.0,1500000.0,4923.0,1894.0,105472.0,0.28720626631853785,946936.0,13776.0,1983.0,1894.0,89.0,0.27996055825242716,0.22822299651567945,0.5840563670617656,-0.0237654061034841,1
2021S05075350070.00,5350070.00,5350070.00,3302.0,1781.0,1665.0,83000.0,71000.0,0.6330275229357798,600.0,1035.0,1700000.0,17520.0,1510.0,1460.0,1700000.0,3512.0,1712.0,70571.0,0.6550724637681159,1001423.0,13404.0,1781.0,1712.0,69.0,0.17612050275608962,0.3070725156669651,0.697584337487755,-0.022044940832336102,1
2021S05075350071.00,5350071.00,5350071.00,3342.0,1489.0,1410.0,109000.0,93000.0,0.36879432624113473,885.0,520.0,1600000.0,16560.0,1450.0,1380.0,1600000.0,3481.0,1402.0,97536.0,0.38321167883211676,1001140.0,14148.0,1489.0,1402.0,87.0,0.11753608923884515,0.17048346055979643,0.5981780769922289,-0.014417352590982035,1
2021S05075350072.01,5350072.01,5350072.01,4509.0,1973.0,1885.0,73000.0,67000.0,0.5517241379310345,845.0,1040.0,1200000.0,9600.0,1900.0,800.0,1200000.0,4586.0,1864.0,53453.0,0.55858310626703,726002.0,7776.0,1973.0,1864.0,109.0,0.3656857426150076,0.2345679012345679,0.6528880085729791,-0.00685896833599553,1
2021S05075350072.02,5350072.02,5350072.02,2985.0,1299.0,1225.0,106000.0,93000.0,0.3168724279835391,835.0,385.0,1100000.0,15000.0,1880.0,1250.0,1100000.0,3141.0,1261.0,84941.0,0.3166023166023166,752734.0,12036.0,1299.0,1261.0,38.0,0.24792503031515994,0.24626121635094717,0.4613395967234109,0.0002701113812225153,1
2021S05075350073.00,5350073.00,5350073.00,2478.0,1068.0,995.0,94000.0,84000.0,0.3894230769230769,630.0,405.0,1200000.0,18240.0,1940.0,1520.0,1200000.0,2605.0,1007.0,72277.0,0.36180904522613067,750017.0,11064.0,1068.0,1007.0,61.0,0.3005520428352034,0.648590021691974,0.5999637341553592,0.027614031696946262,1
2021S05075350074.00,5350074.00,5350074.00,3723.0,1683.0,1555.0,90000.0,79000.0,0.4375,900.0,700.0,1000000.0,15720.0,1920.0,1310.0,1000000.0,3848.0,1598.0,64384.0,0.44126984126984126,649901.0,11688.0,1683.0,1598.0,85.0,0.39786282306163023,0.34496919917864477,0.5386958936822686,-0.0037698412698412564,1
2021S05075350075.00,5350075.00,5350075.00,4014.0,1817.0,1735.0,89000.0,76500.0,0.4289940828402367,970.0,725.0,1000000.0,13080.0,1840.0,1090.0,1000000.0,4083.0,1760.0,71936.0,0.3697478991596639,670292.0,11700.0,1817.0,1760.0,57.0,0.23721085409252668,0.11794871794871795,0.4918871178531148,0.05924618368057283,1
2021S05075350076.00,5350076.00,5350076.00,4237.0,1870.0,1790.0,97000.0,83000.0,0.36797752808988765,1115.0,655.0,1000000.0,12120.0,1880.0,1010.0,1000000.0,4415.0,1937.0,73504.0,0.3925,650407.0,10680.0,1870.0,1937.0,-67.0,0.3196560731388768,0.1348314606741573,0.537498827657144,-0.024522471910112364,0
2021S05075350077.00,5350077.00,5350077.00,4493.0,1923.0,1810.0,110000.0,94000.0,0.3561643835616438,1180.0,650.0,1200000.0,14160.0,2180.0,1180.0,1200000.0,4670.0,1907.0,88704.0,0.3951612903225806,750455.0,11940.0,1923.0,1907.0,16.0,0.2400793650793651,0.18592964824120603,0.5990299218474125,-0.03899690676093681,1
2021S05075350078.00,5350078.00,5350078.00,6282.0,3121.0,2935.0,87000.0,76000.0,0.49220103986135183,1465.0,1420.0,1100000.0,13200.0,2060.0,1100.0,1100000.0,6016.0,2854.0,66816.0,0.4778761061946903,751350.0,10824.0,3121.0,2854.0,267.0,0.3020833333333333,0.21951219512195122,0.46403141012843546,0.014324933666661543,1
2021S05075350079.00,5350079.00,5350079.00,7424.0,2997.0,2875.0,126000.0,104000.0,0.2564102564102564,2170.0,750.0,1000000.0,13680.0,2120.0,1140.0,1000000.0,7327.0,2887.0,101803.0,0.24786324786324787,740752.0,10212.0,2997.0,2887.0,110.0,0.23768454760665206,0.3396004700352526,0.34997948031189924,0.008547008547008517,1
2021S05075350080.01,5350080.01,5350080.01,3707.0,1717.0,1585.0,93000.0,81000.0,0.4233128834355828,950.0,690.0,1000000.0,15480.0,2060.0,1290.0,1000000.0,3352.0,1428.0,79104.0,0.38831615120274915,697821.0,12324.0,1717.0,1428.0,289.0,0.17566747572815533,0.2560856864654333,0.43303225325692407,0.03499673223283367,1
2021S05075350080.02,5350080.02,5350080.02,4642.0,2349.0,2110.0,63600.0,57600.0,0.7046004842615012,605.0,1455.0,730000.0,15000.0,1920.0,1250.0,730000.0,4686.0,2011.0,41888.0,0.7848101265822784,598471.0,12048.0,2349.0,2011.0,338.0,0.5183346065699007,0.2450199203187251,0.2197750601115175,-0.08020964232077721,1
2021S05075350081.00,5350081.00,5350081.00,2848.0,1154.0,1090.0,112000.0,96000.0,0.25471698113207547,790.0,270.0,1000000.0,17760.0,1960.0,1480.0,1000000.0,2848.0,1076.0,85402.0,0.2579185520361991,727767.0,14472.0,1154.0,1076.0,78.0,0.31144469684550713,0.22719734660033167,0.37406615029260737,-0.0032015709041236518,1
2021S05075350082.00,5350082.00,5350082.00,2647.0,1083.0,1020.0,115000.0,99000.0,0.3192488262910798,730.0,340.0,1200000.0,16200.0,1450.0,1350.0,1200000.0,2766.0,1027.0,96832.0,0.2938388625592417,800266.0,14676.0,1083.0,1027.0,56.0,0.18762392597488434,0.10384300899427637,0.4995014157792534,0.025409963731838126,1
2021S05075350083.00,5350083.00,5350083.00,3869.0,1921.0,1795.0,76500.0,67000.0,0.46218487394957986,960.0,825.0,1200000.0,10200.0,1220.0,850.0,1200000.0,4052.0,1822.0,61120.0,0.4548022598870056,798896.0,10728.0,1921.0,1822.0,99.0,0.25163612565445026,-0.049217002237136466,0.5020728605475556,0.007382614062574233,1
2021S05075350084.00,5350084.00,5350084.00,3552.0,1558.0,1465.0,118000.0,99000.0,0.33666666666666667,995.0,505.0,1600000.0,15360.0,1450.0,1280.0,1600000.0,3810.0,1498.0,95744.0,0.3691275167785235,1000264.0,13404.0,1558.0,1498.0,60.0,0.23245320855614973,0.1459265890778872,0.5995777114841682,-0.03246085011185684,1
2021S05075350085.00,5350085.00,5350085.00,4160.0,2347.0,2180.0,76000.0,65000.0,0.6503496503496503,750.0,1395.0,1500000.0,17160.0,1410.0,1430.0,1500000.0,3994.0,2078.0,63616.0,0.6555023923444976,1000850.0,14772.0,2347.0,2078.0,269.0,0.19466800804828974,0.16165718927701056,0.49872608282959485,-0.005152741994847276,1
2021S05075350086.00,5350086.00,5350086.00,2528.0,957.0,900.0,278000.0,206000.0,0.12643678160919541,760.0,110.0,4000000.0,34560.0,2840.0,2880.0,4000000.0,2661.0,921.0,274286.0,0.15469613259668508,2200052.0,17100.0,957.0,921.0,36.0,0.013540610895196984,1.0210526315789474,0.8181388439909603,-0.028259350987489662,1
2021S05075350087.00,5350087.00,5350087.00,4814.0,2608.0,2375.0,151000.0,117000.0,0.31069958847736623,1680.0,755.0,2500000.0,24720.0,2200.0,2060.0,2500000.0,5155.0,2491.0,129344.0,0.3333333333333333,1599415.0,21228.0,2608.0,2491.0,117.0,0.16742949035131124,0.16449971735443752,0.5630714980164623,-0.022633744855967086,1
2021S05075350088.00,5350088.00,5350088.00,3127.0,2129.0,1865.0,90000.0,76000.0,0.4822888283378747,950.0,885.0,1000000.0,22800.0,1940.0,1900.0,1000000.0,3249.0,1821.0,80704.0,0.5260273972602739,690241.0,18012.0,2129.0,1821.0,308.0,0.11518636003172085,0.26582278481012656,0.4487693428816891,-0.043738568922399246,1
2021S05075350089.00,5350089.00,5350089.00,5349.0,4313.0,3220.0,84000.0,70500.0,0.4878836833602585,1585.0,1510.0,1200000.0,25440.0,2500.0,2120.0,1200000.0,3896.0,2345.0,88466.0,0.4827586206896552,898219.0,21660.0,4313.0,2345.0,1968.0,-0.050482671308751385,0.1745152354570637,0.33597708353976036,0.005125062670603309,1
2021S05075350090.00,5350090.00,5350090.00,4020.0,2516.0,2245.0,95000.0,79500.0,0.45052631578947366,1300.0,1070.0,1250000.0,19920.0,1900.0,1660.0,1250000.0,4144.0,2347.0,82322.0,0.5189873417721519,869724.0,18228.0,2516.0,2347.0,169.0,0.15400500473749423,0.09282422646477946,0.43723756042146705,-0.06846102598267823,1
2021S05075350091.01,5350091.01,5350091.01,5739.0,3901.0,3245.0,82000.0,70000.0,0.6574500768049155,1115.0,2140.0,2000000.0,21600.0,2440.0,1800.0,2000000.0,6031.0,3224.0,67145.0,0.6708268330733229,1394725.0,17064.0,3901.0,3224.0,677.0,0.22123762007595502,0.26582278481012656,0.4339744394056176,-0.013376756268407397,1
2021S05075350091.02,5350091.02,5350091.02,3421.0,2260.0,1920.0,68500.0,59600.0,0.7191601049868767,540.0,1370.0,1900000.0,16680.0,2200.0,1390.0,1900000.0,3525.0,2009.0,47159.0,0.7481481481481481,1202590.0,13632.0,2260.0,2009.0,251.0,0.452532920545389,0.22359154929577466,0.5799233321414613,-0.02898804316127146,1
2021S05075350092.00,5350092.00,5350092.00,6818.0,4125.0,3475.0,84000.0,72500.0,0.733142037302726,930.0,2555.0,2000000.0,19680.0,1720.0,1640.0,2000000.0,7278.0,3718.0,64569.0,0.7557046979865771,1295594.0,15864.0,4125.0,3718.0,407.0,0.3009338846815035,0.2405446293494705,0.5436934718746768,-0.022562660683851155,1
2021S05075350093.00,5350093.00,5350093.00,5358.0,2481.0,2220.0,102000.0,88000.0,0.45701357466063347,1205.0,1010.0,1400000.0,20880.0,1290.0,1740.0,1400000.0,5652.0,2291.0,81440.0,0.4551422319474836,931991.0,16884.0,2481.0,2291.0,190.0,0.25245579567779963,0.23667377398720682,0.5021604285878297,0.0018713427131498706,1
2021S05075350094.00,5350094.00,5350094.00,4699.0,2141.0,1960.0,90000.0,78500.0,0.455,1085.0,910.0,1300000.0,18000.0,1620.0,1500.0,1300000.0,4950.0,2048.0,67584.0,0.4641975308641975,802359.0,14676.0,2141.0,2048.0,93.0,0.33167613636363635,0.22649223221586262,0.6202223692885603,-0.0091975308641975,1
2021S05075350095.00,5350095.00,5350095.00,2913.0,1401.0,1270.0,88000.0,77000.0,0.4534412955465587,675.0,560.0,1200000.0,17160.0,1180.0,1430.0,1200000.0,3095.0,1319.0,66261.0,0.48880597014925375,801590.0,14952.0,1401.0,1319.0,82.0,0.32808137516789665,0.1476725521669342,0.49702466348133084,-0.035364674602695045,1
2021S05075350096.01,5350096.01,5350096.01,1610.0,716.0,650.0,93000.0,80000.0,0.41353383458646614,385.0,275.0,1100000.0,15600.0,1250.0,1300.0,1100000.0,1658.0,658.0,75605.0,0.44696969696969696,798915.0,14040.0,716.0,658.0,58.0,0.23007737583493154,0.1111111111111111,0.3768673763792143,-0.03343586238323082,1
2021S05075350096.02,5350096.02,5350096.02,3156.0,1557.0,1380.0,85000.0,74000.0,0.46808510638297873,750.0,660.0,1250000.0,19200.0,1620.0,1600.0,1250000.0,3336.0,1398.0,64512.0,0.4664310954063604,798948.0,14412.0,1557.0,1398.0,159.0,0.3175843253968254,0.33222314737718567,0.5645573929717579,0.0016540109766183253,1
2021S05075350097.01,5350097.01,5350097.01,3929.0,1710.0,1515.0,81000.0,72000.0,0.5245901639344263,720.0,800.0,1200000.0,15600.0,1400.0,1300.0,1200000.0,4322.0,1621.0,57370.0,0.5501618122977346,800311.0,12108.0,1710.0,1621.0,89.0,0.41188774620881996,0.288404360753221,0.49941710160175234,-0.025571648363308386,1
2021S05075350097.03,5350097.03,5350097.03,2078.0,1370.0,1210.0,54800.0,48400.0,0.6446280991735537,425.0,780.0,600000.0,14400.0,1880.0,1200.0,600000.0,1207.0,679.0,23573.0,0.8449612403100775,650260.0,7944.0,1370.0,679.0,691.0,1.3246935052814661,0.8126888217522659,-0.0772921600590533,-0.20033314113652378,1
2021S05075350097.04,5350097.04,5350097.04,5031.0,2481.0,2285.0,83000.0,73000.0,0.5376106194690266,1050.0,1215.0,900000.0,19680.0,1720.0,1640.0,900000.0,5462.0,2392.0,64205.0,0.5476673427991886,600918.0,16020.0,2481.0,2392.0,89.0,0.29273421073125144,0.22846441947565543,0.49770850598584165,-0.010056723330162054,1
2021S05075350098.00,5350098.00,5350098.00,6976.0,3231.0,2995.0,91000.0,79000.0,0.47333333333333333,1580.0,1420.0,1000000.0,15000.0,2100.0,1250.0,1000000.0,7099.0,3002.0,64614.0,0.5058236272878536,674412.0,12300.0,3231.0,3002.0,229.0,0.4083635125514594,0.21951219512195122,0.48277314164042157,-0.032490293954520244,1
2021S05075350099.00,5350099.00,5350099.00,6282.0,3371.0,3095.0,74500.0,65000.0,0.6461038961038961,1085.0,1990.0,1300000.0,15600.0,2040.0,1300.0,1300000.0,6585.0,3241.0,56634.0,0.6589861751152074,850077.0,12120.0,3371.0,3241.0,130.0,0.3154642087791786,0.2871287128712871,0.529273230542645,-0.012882279011311337,1
2021S05075350100.00,5350100.00,5350100.00,2961.0,1552.0,1440.0,89000.0,76000.0,0.3568904593639576,910.0,505.0,750000.0,19200.0,1760.0,1600.0,750000.0,2956.0,1432.0,67008.0,0.3649122807017544,419902.0,12636.0,1552.0,1432.0,120.0,0.32819961795606495,0.5194681861348528,0.7861310496258651,-0.00802182133779683,1
2021S05075350101.00,5350101.00,5350101.00,3246.0,1653.0,1505.0,91000.0,77000.0,0.6185897435897436,590.0,965.0,1400000.0,17400.0,2360.0,1450.0,1400000.0,3128.0,1464.0,69266.0,0.5766666666666667,892165.0,14496.0,1653.0,1464.0,189.0,0.31377587849738686,0.20033112582781457,0.5692164565971541,0.04192307692307695,1
2021S05075350102.02,5350102.02,5350102.02,4561.0,3199.0,2690.0,67000.0,58800.0,0.9547169811320755,125.0,2530.0,624000.0,20400.0,1780.0,1700.0,624000.0,4313.0,2535.0,53099.0,0.9460500963391136,449606.0,16836.0,3199.0,2535.0,664.0,0.26179400742010206,0.21168923734853884,0.38788183431715767,0.008666884792961849,1
2021S05075350102.03,5350102.03,5350102.03,3576.0,2173.0,2040.0,76000.0,65000.0,0.8813559322033898,245.0,1820.0,750000.0,20880.0,1820.0,1740.0,750000.0,3682.0,2095.0,64384.0,0.863961813842482,480861.0,16296.0,2173.0,2095.0,78.0,0.18041749502982107,0.2812960235640648,0.5597022840280247,0.017394118360907762,1
2021S05075350102.04,5350102.04,5350102.04,706.0,311.0,290.0,110000.0,95000.0,0.5087719298245614,140.0,145.0,1800000.0,19920.0,3240.0,1660.0,1800000.0,671.0,285.0,91392.0,0.5283018867924528,1102934.0,14916.0,311.0,285.0,26.0,0.2036064425770308,0.335478680611424,0.6320106189490939,-0.019529956967891393,1
2021S05075350102.05,5350102.05,5350102.05,842.0,358.0,340.0,114000.0,93000.0,0.35384615384615387,210.0,115.0,1500000.0,22560.0,1290.0,1880.0,1500000.0,861.0,340.0,102656.0,0.4,900129.0,16392.0,358.0,340.0,18.0,0.11050498753117206,0.3762811127379209,0.6664278120136113,-0.046153846153846156,1
2021S05075350103.00,5350103.00,5350103.00,6195.0,2777.0,2645.0,125000.0,104000.0,0.29182156133828996,1905.0,785.0,1350000.0,23040.0,1420.0,1920.0,1350000.0,6050.0,2527.0,106848.0,0.24748490945674045,891543.0,17460.0,2777.0,2527.0,250.0,0.16988619347109912,0.31958762886597936,0.5142287023733011,0.044336651881549505,1
2021S05075350104.00,5350104.00,5350104.00,5476.0,2135.0,2050.0,150000.0,123000.0,0.2589928057553957,1545.0,540.0,1510000.0,19200.0,1920.0,1600.0,1510000.0,5525.0,2054.0,124928.0,0.25542168674698795,990229.0,16020.0,2135.0,2054.0,81.0,0.20069159836065573,0.19850187265917604,0.5248997959057955,0.0035711190084077304,1
2021S05075350105.00,5350105.00,5350105.00,4318.0,1921.0,1780.0,103000.0,87000.0,0.3626062322946176,1130.0,640.0,1200000.0,17640.0,1920.0,1470.0,1200000.0,4509.0,1790.0,83895.0,0.37222222222222223,801660.0,14412.0,1921.0,1790.0,131.0,0.22772513260623398,0.22398001665278935,0.4968939450639922,-0.009615989927604651,1
2021S05075350106.00,5350106.00,5350106.00,3680.0,1427.0,1315.0,100000.0,87000.0,0.32558139534883723,870.0,420.0,900000.0,15840.0,2000.0,1320.0,900000.0,3773.0,1343.0,75648.0,0.3103448275862069,552706.0,12000.0,1427.0,1343.0,84.0,0.321912013536379,0.32,0.6283521438160613,0.015236567762630326,1
2021S05075350107.00,5350107.00,5350107.00,4851.0,1867.0,1735.0,99000.0,88000.0,0.27089337175792505,1260.0,470.0,900000.0,16920.0,1640.0,1410.0,900000.0,5085.0,1751.0,77787.0,0.2885714285714286,549851.0,12792.0,1867.0,1751.0,116.0,0.2727062362605577,0.3227016885553471,0.6368070622768713,-0.01767805681350354,1
2021S05075350108.00,5350108.00,5350108.00,5829.0,2678.0,2460.0,68500.0,62000.0,0.5,1225.0,1230.0,900000.0,10800.0,1960.0,900.0,900000.0,6013.0,2475.0,46860.0,0.503030303030303,598876.0,8916.0,2678.0,2475.0,203.0,0.46180110968843363,0.21130551816958276,0.5028152739465265,-0.00303030303030305,1
2021S05075350109.00,5350109.00,5350109.00,5470.0,2382.0,2225.0,102000.0,88000.0,0.3972602739726027,1325.0,870.0,950000.0,20160.0,2020.0,1680.0,950000.0,5496.0,2203.0,78240.0,0.38636363636363635,600439.0,15792.0,2382.0,2203.0,179.0,0.30368098159509205,0.2765957446808511,0.5821757081069018,0.010896637608966364,1
2021S05075350110.00,5350110.00,5350110.00,3491.0,1544.0,1415.0,90000.0,78500.0,0.3568904593639576,910.0,505.0,1000000.0,15240.0,1800.0,1270.0,1000000.0,3577.0,1434.0,67669.0,0.3664383561643836,697456.0,13224.0,1544.0,1434.0,110.0,0.33000339889757496,0.15245009074410162,0.4337822027482737,-0.009547896800426003,1
2021S05075350111.00,5350111.00,5350111.00,2442.0,950.0,905.0,101000.0,87000.0,0.2430939226519337,680.0,220.0,980000.0,18000.0,1430.0,1500.0,980000.0,2507.0,902.0,77568.0,0.23121387283236994,638304.0,15000.0,950.0,902.0,48.0,0.3020833333333333,0.2,0.5353185942748283,0.011880049819563754,1
2021S05075350112.00,5350112.00,5350112.00,4761.0,1995.0,1840.0,93000.0,81000.0,0.33062330623306235,1235.0,610.0,1000000.0,16800.0,1570.0,1400.0,1000000.0,5295.0,2035.0,69669.0,0.3309178743961353,648160.0,13536.0,1995.0,2035.0,-40.0,0.3348835206476338,0.24113475177304963,0.5428289311281165,-0.0002945681630729391,0
2021S05075350113.00,5350113.00,5350113.00,2521.0,1189.0,1040.0,93000.0,82000.0,0.5497630331753555,480.0,580.0,1600000.0,17520.0,1430.0,1460.0,1600000.0,2754.0,1118.0,74069.0,0.5720720720720721,999521.0,14988.0,1189.0,1118.0,71.0,0.25558600764152345,0.1689351481184948,0.6007667672815279,-0.02230903889671665,1
2021S05075350114.00,5350114.00,5350114.00,5164.0,2564.0,2330.0,79500.0,68000.0,0.5161290322580645,1125.0,1200.0,1300000.0,14520.0,1350.0,1210.0,1300000.0,5349.0,2369.0,59349.0,0.5460251046025104,869155.0,11700.0,2564.0,2369.0,195.0,0.3395339432846383,0.24102564102564103,0.4957055991163832,-0.029896072344445912,1
2021S05075350115.00,5350115.00,5350115.00,4219.0,1737.0,1620.0,85000.0,76000.0,0.5045317220543807,815.0,835.0,1000000.0,15600.0,1480.0,1300.0,1000000.0,4372.0,1597.0,67029.0,0.49185667752442996,718269.0,13188.0,1737.0,1597.0,140.0,0.2681078339226305,0.18289353958143767,0.39223605640783604,0.012675044529950719,1
2021S05075350116.00,5350116.00,5350116.00,4445.0,1982.0,1835.0,93000.0,81000.0,0.45403899721448465,980.0,815.0,1350000.0,18360.0,1840.0,1530.0,1350000.0,4628.0,1921.0,71936.0,0.49872773536895676,897995.0,14952.0,1982.0,1921.0,61.0,0.2928158362989324,0.22792937399678972,0.5033491277791079,-0.04468873815447211,1
2021S05075350117.00,5350117.00,5350117.00,2518.0,1416.0,1270.0,112000.0,93000.0,0.45098039215686275,705.0,575.0,1500000.0,18840.0,2200.0,1570.0,1500000.0,2211.0,1106.0,93184.0,0.40625,1001412.0,14964.0,1416.0,1106.0,310.0,0.20192307692307693,0.2590216519647153,0.4978849863992043,0.04473039215686275,1
2021S05075350118.00,5350118.00,5350118.00,3995.0,2187.0,2020.0,104000.0,87000.0,0.6454767726161369,725.0,1320.0,2000000.0,27840.0,2380.0,2320.0,2000000.0,4127.0,1990.0,100059.0,0.6804123711340206,1602825.0,25248.0,2187.0,1990.0,197.0,0.03938676181053179,0.10266159695817491,0.2477968586714083,-0.03493559851788375,1
2021S05075350119.00,5350119.00,5350119.00,4856.0,2782.0,2460.0,102000.0,86000.0,0.5502008032128514,1115.0,1370.0,2000000.0,20400.0,2440.0,1700.0,2000000.0,4630.0,2310.0,86016.0,0.6212765957446809,1999800.0,16392.0,2782.0,2310.0,472.0,0.18582589285714285,0.2445095168374817,0.00010001000100010001,-0.0710757925318295,1
2021S05075350120.00,5350120.00,5350120.00,1418.0,679.0,630.0,178000.0,139000.0,0.24390243902439024,465.0,150.0,2000000.0,17400.0,2400.0,1450.0,2000000.0,1381.0,654.0,139264.0,0.2748091603053435,1499740.0,12144.0,679.0,654.0,25.0,0.27814797794117646,0.43280632411067194,0.3335644845106485,-0.030906721280953287,1
2021S05075350121.00,5350121.00,5350121.00,3183.0,2088.0,1760.0,114000.0,92000.0,0.4298245614035088,970.0,735.0,1460000.0,26400.0,2000.0,2200.0,1460000.0,2659.0,1448.0,98048.0,0.4013840830449827,1001261.0,18480.0,2088.0,1448.0,640.0,0.16269582245430808,0.42857142857142855,0.45816125865283874,0.02844047835852609,1
2021S05075350122.00,5350122.00,5350122.00,6199.0,3791.0,3440.0,97000.0,81000.0,0.6054519368723099,1375.0,2110.0,1800000.0,20640.0,2060.0,1720.0,1800000.0,6220.0,3443.0,87280.0,0.618840579710145,1098097.0,17520.0,3791.0,3443.0,348.0,0.11136571952337306,0.1780821917808219,0.6391994514145836,-0.01338864283783503,1
2021S05075350123.00,5350123.00,5350123.00,2377.0,1484.0,1400.0,70000.0,59600.0,0.9714285714285714,45.0,1360.0,600000.0,18480.0,1350.0,1540.0,600000.0,2268.0,1467.0,55205.0,0.9659863945578231,401267.0,15708.0,1484.0,1467.0,17.0,0.26800108685807444,0.17647058823529413,0.4952637520653331,0.0054421768707483276,1
